"Source","Target","flights_count","flight_year"
"KTEB","KATL","1.0","2021"
"KMKO","0OK6","1.0","2021"
"KSVH","KOMN","1.0","2021"
"K82C","KC29","2.0","2021"
"3TX9","XA86","2.0","2021"
"SD03","9SD8","1.0","2021"
"KVUO","KUAO","1.0","2021"
"KSAC","KMYF","1.0","2021"
"3NC0","FL17","1.0","2021"
"KAND","KHEF","1.0","2021"
"FL95","KLUK","1.0","2021"
"4FL9","KLEE","2.0","2021"
"LFKF","LEPA","1.0","2021"
"KJWN","2IL7","1.0","2021"
"KORL","FL46","1.0","2021"
"KORD","KFXE","1.0","2021"
"K9D4","KRME","1.0","2021"
"OI28","KCMH","1.0","2021"
"KGKT","KCDH","1.0","2021"
"EIPT","EIME","1.0","2021"
"KPLU","51WA","1.0","2021"
"KFMY","0IN2","1.0","2021"
"YLTV","YSDU","1.0","2021"
"KTCM","KLAS","1.0","2021"
"6NK8","90NY","1.0","2021"
"KJKA","KVNY","1.0","2021"
"0IL8","1OI9","1.0","2021"
"55OI","55OI","1.0","2021"
"5PA2","6PA3","1.0","2021"
"KMLE","IA01","1.0","2021"
"22NC","KBUY","1.0","2021"
"EBMB","EHRD","1.0","2021"
"4MD3","KN87","1.0","2021"
"II34","II34","1.0","2021"
"KORL","KDED","1.0","2021"
"LFGU","LFSH","1.0","2021"
"KO88","CA21","1.0","2021"
"KPSP","KCOS","1.0","2021"
"K47A","KGKT","1.0","2021"
"KBTV","KEWR","1.0","2021"
"EGSS","LSGK","1.0","2021"
"KIAD","CYUL","1.0","2021"
"EDJA","LKPR","1.0","2021"
"LFPN","LFOT","1.0","2021"
"EDXR","EDXR","3.0","2021"
"KSPA","KHPN","1.0","2021"
"OTHH","EBFN","1.0","2021"
"KHFD","KHPN","1.0","2021"
"KPMP","KX10","1.0","2021"
"YTMU","YSBK","1.0","2021"
"KOMA","KOGD","1.0","2021"
"EPPO","ETOU","1.0","2021"
"LOAN","LOAR","1.0","2021"
"YMAY","YPAD","1.0","2021"
"KSBD","KGEU","1.0","2021"
"1PN1","8OH3","1.0","2021"
"PAMR","0AA7","1.0","2021"
"KTIW","64OR","1.0","2021"
"KSDF","KLUK","1.0","2021"
"KOUN","0OK6","1.0","2021"
"2XS4","K7F3","1.0","2021"
"5PA2","5PA2","1.0","2021"
"OI34","KFGX","1.0","2021"
"LIDA","LIPD","1.0","2021"
"FL58","10FD","1.0","2021"
"EDQD","EDBW","1.0","2021"
"WN45","96VE","1.0","2021"
"KPSP","KRNO","1.0","2021"
"KJVL","KYIP","2.0","2021"
"KHIO","KPSP","1.0","2021"
"KBTF","UT43","1.0","2021"
"KFCM","KSAZ","1.0","2021"
"KERI","KORD","1.0","2021"
"KVGT","KSJC","1.0","2021"
"KCBF","KFET","1.0","2021"
"KMLI","K61C","1.0","2021"
"KTKI","KJAN","1.0","2021"
"KGYH","KDFW","1.0","2021"
"KRQB","MI86","1.0","2021"
"KRYY","KORL","1.0","2021"
"MI27","MI15","1.0","2021"
"KTEW","KADG","1.0","2021"
"CYTZ","CLC2","1.0","2021"
"9PS2","00PN","1.0","2021"
"KI86","K22I","1.0","2021"
"KTRK","KSMX","1.0","2021"
"KPVF","KHAF","1.0","2021"
"KMSP","K55Y","2.0","2021"
"KOCF","11FL","1.0","2021"
"KNTD","KWHP","1.0","2021"
"KGON","KCON","1.0","2021"
"KBED","CT52","1.0","2021"
"KO41","71CL","1.0","2021"
"1TS2","KRVS","1.0","2021"
"EDDH","EDDM","25.0","2021"
"LPPT","LSZH","15.0","2021"
"KGCM","KGCM","10.0","2021"
"KMIA","KLGA","68.0","2021"
"LTFM","EDDF","21.0","2021"
"EGCC","LFPG","10.0","2021"
"KBKV","FA81","1.0","2021"
"LSGP","LSGB","1.0","2021"
"KSGF","KDEN","18.0","2021"
"KBUR","KSEA","21.0","2021"
"KMPI","KSCK","1.0","2021"
"SBVT","SBVT","4.0","2021"
"KLAX","MMUN","20.0","2021"
"TX15","0TS2","1.0","2021"
"KPTK","4MI3","1.0","2021"
"26ID","KCOE","1.0","2021"
"KAUS","KLAX","81.0","2021"
"KSNA","KSFO","44.0","2021"
"1WA2","8OR6","1.0","2021"
"OMDB","LTBA","2.0","2021"
"ESSA","EDDF","21.0","2021"
"KDXR","5NJ2","1.0","2021"
"WSSS","WMKK","30.0","2021"
"KFLL","KAPF","14.0","2021"
"KOQN","KMQS","3.0","2021"
"08ID","KMAN","6.0","2021"
"SC43","KSRQ","1.0","2021"
"KHYI","KF69","1.0","2021"
"KSNA","KPAE","7.0","2021"
"KCLT","KCMH","46.0","2021"
"KJAN","KFTW","1.0","2021"
"KMKY","KMHT","1.0","2021"
"LIBP","LIML","5.0","2021"
"KBUR","KSLC","28.0","2021"
"KMCO","KCMH","32.0","2021"
"KSLE","OR25","9.0","2021"
"MPTO","KMIA","53.0","2021"
"GA09","KDZJ","1.0","2021"
"EDDF","LEBL","21.0","2021"
"KTEB","KJYO","2.0","2021"
"KADS","KFTW","8.0","2021"
"KJFK","KSFO","67.0","2021"
"KFLL","KBDL","19.0","2021"
"KFMY","KSRQ","12.0","2021"
"01CL","KAUN","1.0","2021"
"KDFW","KPHX","73.0","2021"
"KEWR","LSZH","6.0","2021"
"VABB","WSSS","18.0","2021"
"LFOE","LFOE","1.0","2021"
"2WI9","WN09","1.0","2021"
"6OK9","K95F","3.0","2021"
"KAPA","KBTF","3.0","2021"
"YSSY","KHHR","6.0","2021"
"KSNS","CA66","1.0","2021"
"KPHX","FD38","2.0","2021"
"KFOK","72ME","1.0","2021"
"KDPA","KAPF","8.0","2021"
"0XA7","77TS","1.0","2021"
"KT31","KT67","1.0","2021"
"91OI","KDCA","2.0","2021"
"IS95","IN70","1.0","2021"
"KDFW","KAVL","6.0","2021"
"KSFB","KALB","3.0","2021"
"KDOV","KRIV","1.0","2021"
"KCXY","KXLL","1.0","2021"
"KVIS","KONT","6.0","2021"
"KHMT","KSMO","1.0","2021"
"KJFK","MMUN","25.0","2021"
"KSDF","KABQ","10.0","2021"
"LFST","LFLY","1.0","2021"
"EBMB","LFNR","2.0","2021"
"46MI","KBTL","1.0","2021"
"K52F","KAFW","1.0","2021"
"KBNA","KMKC","3.0","2021"
"KCGC","1FA1","2.0","2021"
"FL62","FL90","1.0","2021"
"KAPC","KOMA","1.0","2021"
"SC88","KJQF","1.0","2021"
"KOMA","SN59","3.0","2021"
"KLUK","KDAL","2.0","2021"
"EGLL","KEWR","9.0","2021"
"KBAZ","XS00","1.0","2021"
"UAAA","UAAA","9.0","2021"
"KIAD","KBCT","4.0","2021"
"KCRQ","KCCR","1.0","2021"
"KSBY","VG18","1.0","2021"
"00AZ","KPHX","4.0","2021"
"K9D4","5NY4","1.0","2021"
"LFNE","LFLG","1.0","2021"
"EDDM","LIRQ","6.0","2021"
"RJFR","RJDM","2.0","2021"
"LOWS","EDDP","1.0","2021"
"KSLC","KPAN","1.0","2021"
"KRYN","5AZ3","1.0","2021"
"21FA","33FA","2.0","2021"
"K5I4","KIND","2.0","2021"
"7PS7","KEWR","7.0","2021"
"KPIE","KDFW","8.0","2021"
"KFRR","KMRB","1.0","2021"
"KSWF","KBED","6.0","2021"
"KCCR","KLAS","1.0","2021"
"KAEG","K1N1","2.0","2021"
"KRZT","KSEA","1.0","2021"
"KFTW","KAPA","8.0","2021"
"KFCM","KAPA","6.0","2021"
"KDAL","KLZU","1.0","2021"
"KATL","KAUS","54.0","2021"
"KBKL","OI08","1.0","2021"
"KMQJ","5IN4","1.0","2021"
"KAGC","KSNC","1.0","2021"
"OMDW","VHHH","11.0","2021"
"KBNA","14MI","3.0","2021"
"KSRQ","KLNS","1.0","2021"
"KPAO","KMOD","5.0","2021"
"KMCF","KW91","1.0","2021"
"KFIG","PN62","1.0","2021"
"KSDF","KBUR","9.0","2021"
"LEMG","LKMT","1.0","2021"
"21FD","FD35","3.0","2021"
"KS50","KBVS","2.0","2021"
"KCMA","0CL6","7.0","2021"
"KC83","KLVK","7.0","2021"
"KRAL","OR25","1.0","2021"
"KJWN","6TN9","2.0","2021"
"EGCN","EPGD","1.0","2021"
"YBBA","YWCH","1.0","2021"
"NZWB","NZAR","4.0","2021"
"KDAW","KDAW","14.0","2021"
"KVLL","4MI0","4.0","2021"
"KX51","KX06","1.0","2021"
"KPBG","CYUL","2.0","2021"
"16TX","8TS5","1.0","2021"
"KBCT","KLNA","2.0","2021"
"25CD","KAPA","1.0","2021"
"KCLT","KI67","5.0","2021"
"EIWF","EGNR","1.0","2021"
"KMBO","AR22","1.0","2021"
"LEAL","LEIB","4.0","2021"
"KOPF","KSDM","2.0","2021"
"AL08","7AL9","1.0","2021"
"96WA","WA17","1.0","2021"
"FL47","KOCF","2.0","2021"
"2VG7","KHWY","1.0","2021"
"KIGQ","II10","1.0","2021"
"SBMT","SBBP","2.0","2021"
"KDOV","KSWF","1.0","2021"
"LIPX","EDDL","1.0","2021"
"KBFR","II34","1.0","2021"
"KTEB","KSJC","3.0","2021"
"SBCB","SBCB","2.0","2021"
"KSWF","KSYR","1.0","2021"
"KAFW","KXBP","3.0","2021"
"KPNS","KFXE","2.0","2021"
"VHHH","WSSL","3.0","2021"
"EGNX","EGTE","1.0","2021"
"KBCT","CYUL","2.0","2021"
"KF46","KF46","9.0","2021"
"EDAY","EDAK","2.0","2021"
"YMMB","YLCS","2.0","2021"
"KMMI","AL32","1.0","2021"
"EBMB","LFHS","3.0","2021"
"DE25","KACY","2.0","2021"
"EHRD","LIPE","1.0","2021"
"KDTO","70XS","1.0","2021"
"LTFM","EYVI","4.0","2021"
"KRSW","KCGF","4.0","2021"
"KIAD","KSLC","2.0","2021"
"KADW","CYOW","2.0","2021"
"KDEN","KSUZ","1.0","2021"
"KRZR","MYGF","1.0","2021"
"EKCH","KT67","1.0","2021"
"KRYY","K8A1","1.0","2021"
"KDLZ","8TN6","1.0","2021"
"KEWR","TXKF","5.0","2021"
"4GA7","KXFL","1.0","2021"
"2LL5","KC16","1.0","2021"
"VHHH","RJAK","6.0","2021"
"KVLL","KOZW","1.0","2021"
"ZSAM","ZUCK","1.0","2021"
"CYXE","CYQW","1.0","2021"
"KATL","SPJC","5.0","2021"
"KANE","8MN5","1.0","2021"
"WT04","KATL","2.0","2021"
"KSMO","KFAT","6.0","2021"
"KCRQ","KTUS","4.0","2021"
"K7S9","KHIO","1.0","2021"
"K39N","3NJ5","2.0","2021"
"LFKJ","LFKJ","2.0","2021"
"KMKY","KSGF","2.0","2021"
"LFPO","EHAM","1.0","2021"
"FL35","KMDW","10.0","2021"
"KOCF","KX60","6.0","2021"
"K1N1","KE80","1.0","2021"
"KUKI","KO69","4.0","2021"
"YMUL","YMUL","2.0","2021"
"LIRF","LIED","19.0","2021"
"KEBS","KBRD","1.0","2021"
"KVNY","KAPA","7.0","2021"
"K4R9","K4R9","2.0","2021"
"EGCN","EDDF","2.0","2021"
"KO61","KHWD","2.0","2021"
"KDFW","02XS","10.0","2021"
"4FL3","FL95","1.0","2021"
"4WA2","0WA2","3.0","2021"
"KFMY","GA61","1.0","2021"
"EGTC","EGHH","1.0","2021"
"EDAU","EDCS","1.0","2021"
"KDAL","TA61","2.0","2021"
"KPHL","VT22","1.0","2021"
"35CN","KL73","1.0","2021"
"KONT","KSBA","10.0","2021"
"RJBB","ZGGG","4.0","2021"
"KSFM","KB19","3.0","2021"
"KBDR","82FL","1.0","2021"
"KSEA","6AK2","1.0","2021"
"LFSG","LSZM","1.0","2021"
"KSTL","KJEF","2.0","2021"
"WMKK","VOBL","4.0","2021"
"KLWM","KMTN","1.0","2021"
"7FD2","KX35","1.0","2021"
"EDMQ","EDNX","1.0","2021"
"KSMO","KOXR","4.0","2021"
"KOPF","KOXC","3.0","2021"
"KRDU","78NC","1.0","2021"
"KVGT","K3L2","3.0","2021"
"KLSV","KNKX","1.0","2021"
"KI73","1OH1","1.0","2021"
"KLSE","IA54","2.0","2021"
"KDLZ","2OI4","1.0","2021"
"K3B0","KSFZ","1.0","2021"
"FA71","KFLL","1.0","2021"
"KGYR","AZ05","4.0","2021"
"RKSI","WIII","1.0","2021"
"LTFE","LTFM","6.0","2021"
"KALN","KGYR","1.0","2021"
"KTTN","5CT7","1.0","2021"
"KVPC","KBCT","1.0","2021"
"EHAM","EPLE","1.0","2021"
"KBAF","KOXC","2.0","2021"
"KBIV","KCLW","1.0","2021"
"KPGD","KGNV","2.0","2021"
"06FD","KLEE","1.0","2021"
"NZGR","NZGR","1.0","2021"
"KRYV","4WI6","1.0","2021"
"KFNL","48CO","1.0","2021"
"KRNO","UT43","1.0","2021"
"MN45","K14Y","1.0","2021"
"EGBJ","EGHQ","1.0","2021"
"24ME","KLWM","1.0","2021"
"KAUN","KLHM","15.0","2021"
"KRNO","KPAE","1.0","2021"
"YLIS","YSPT","2.0","2021"
"EGFE","EGFE","3.0","2021"
"TLPC","TVSA","2.0","2021"
"KPSM","ME74","1.0","2021"
"KHEF","KABE","1.0","2021"
"KN14","KFWN","1.0","2021"
"KRSW","KHGR","1.0","2021"
"EDMO","LOWS","1.0","2021"
"KBWI","KBWI","12.0","2021"
"LEPA","EGLF","1.0","2021"
"EIDW","EPMO","2.0","2021"
"KCLE","MI38","1.0","2021"
"KMCC","KTVL","1.0","2021"
"KGPM","TX29","2.0","2021"
"KCYO","KLUK","1.0","2021"
"KVIS","KOAR","1.0","2021"
"KIND","3IN7","1.0","2021"
"KPVF","KMHR","2.0","2021"
"KMCE","KO22","2.0","2021"
"KEDC","KHDO","1.0","2021"
"LL53","K06C","1.0","2021"
"KHEF","KAND","1.0","2021"
"KPNS","K1R8","27.0","2021"
"KIAD","KBMC","1.0","2021"
"KIPJ","KAFP","1.0","2021"
"KCLW","KABE","1.0","2021"
"KCLT","KSDL","1.0","2021"
"KIND","KADS","3.0","2021"
"CYKF","CCR9","2.0","2021"
"KSRQ","CYYZ","2.0","2021"
"KDVO","09CL","1.0","2021"
"KRAS","KF69","1.0","2021"
"KJAN","TS63","1.0","2021"
"KWDG","0OK8","2.0","2021"
"KLZU","SC86","1.0","2021"
"KTYS","K1A5","1.0","2021"
"67GA","GE35","2.0","2021"
"4NK5","K7G0","3.0","2021"
"KGZS","TN97","1.0","2021"
"53TX","KBWI","1.0","2021"
"KHEF","VA87","1.0","2021"
"46MI","KARB","2.0","2021"
"EGHH","EGBP","1.0","2021"
"0CA3","KSNA","1.0","2021"
"KSQL","KD83","1.0","2021"
"8XS0","KHYI","1.0","2021"
"KSTP","1OI9","1.0","2021"
"SKBO","FL35","1.0","2021"
"K4R4","KT69","1.0","2021"
"YMLD","YPPF","2.0","2021"
"KFAM","KSUS","1.0","2021"
"KMCI","KBTF","2.0","2021"
"YPJT","YYRK","3.0","2021"
"K3O3","K3O3","1.0","2021"
"KM78","AR81","1.0","2021"
"NR40","6NC5","1.0","2021"
"ENZV","EDDF","1.0","2021"
"PA55","KTHV","1.0","2021"
"KJWN","KM02","1.0","2021"
"KRYY","KMKY","1.0","2021"
"KADS","KISM","1.0","2021"
"KJAN","5MS4","1.0","2021"
"1MI5","KYIP","1.0","2021"
"LIPL","EDDP","2.0","2021"
"KCPS","IL18","2.0","2021"
"3OR8","OR25","1.0","2021"
"LFQQ","LFAT","1.0","2021"
"KAPF","KFLD","1.0","2021"
"KPDK","KMNV","1.0","2021"
"KDKX","KMQY","1.0","2021"
"EBLG","LCLK","2.0","2021"
"YLTV","YBRS","1.0","2021"
"KO69","KLVK","1.0","2021"
"PN16","89OI","1.0","2021"
"69XA","K37K","1.0","2021"
"IN90","K3CK","1.0","2021"
"ESGG","EPMO","2.0","2021"
"EDDB","EFNS","1.0","2021"
"KMHT","54ME","2.0","2021"
"EPKT","ESKN","2.0","2021"
"KFTW","1MU0","2.0","2021"
"K1J6","KVNY","1.0","2021"
"KGYR","KPHX","1.0","2021"
"KFIT","ME74","1.0","2021"
"KJVL","KC77","1.0","2021"
"KBOS","OMDB","4.0","2021"
"8TN6","9TN9","3.0","2021"
"7TN3","1TN0","2.0","2021"
"KOXC","KGAI","1.0","2021"
"KSWF","KCXY","1.0","2021"
"KADG","2MI3","1.0","2021"
"OKBK","OTBD","2.0","2021"
"YSCH","YNHS","1.0","2021"
"KPDK","KIKV","1.0","2021"
"KBMI","82FL","1.0","2021"
"KMGW","7PS7","1.0","2021"
"KRSW","02II","2.0","2021"
"KCRP","07TE","3.0","2021"
"01TX","6TA3","1.0","2021"
"KX39","KZPH","1.0","2021"
"KPDK","6NC8","1.0","2021"
"KLGB","KHWD","3.0","2021"
"EBBR","LEIB","1.0","2021"
"KLAX","14MI","2.0","2021"
"1TA7","KLNC","1.0","2021"
"KCOF","KMDQ","1.0","2021"
"9NE9","1MU4","1.0","2021"
"FL58","FL61","1.0","2021"
"37MI","KVLL","3.0","2021"
"MN85","KMSP","1.0","2021"
"KLOT","KBUU","1.0","2021"
"KY43","KOMA","1.0","2021"
"6PA3","1PA6","1.0","2021"
"9II2","KBVY","1.0","2021"
"KHRT","EDFH","1.0","2021"
"CYCD","CYNJ","1.0","2021"
"LL78","KC29","1.0","2021"
"FL78","KSPG","1.0","2021"
"KMAN","KBJC","1.0","2021"
"KOJA","OK60","1.0","2021"
"KHEF","KJGG","1.0","2021"
"KSGH","KTEB","1.0","2021"
"WSSS","VTBT","1.0","2021"
"KCPS","73MU","1.0","2021"
"KLUK","VT56","1.0","2021"
"KIJD","VT43","1.0","2021"
"KBTV","VT09","1.0","2021"
"KSMO","92CL","1.0","2021"
"KLAS","KHPN","1.0","2021"
"KCLK","KDFW","3.0","2021"
"LFPB","LFRV","2.0","2021"
"KWVI","09CL","1.0","2021"
"LTFM","LBLS","2.0","2021"
"YSBK","YLIL","1.0","2021"
"KBAZ","K1T7","1.0","2021"
"KEQY","KN52","1.0","2021"
"LTAE","LTAD","1.0","2021"
"AZ63","KRYN","3.0","2021"
"5IN4","KBED","1.0","2021"
"LTBU","UUWW","1.0","2021"
"KFTY","GA18","1.0","2021"
"KAXS","KPWA","1.0","2021"
"KGRR","KHPN","1.0","2021"
"KSBA","KSNS","2.0","2021"
"KDMW","KGSB","1.0","2021"
"KN03","NY77","1.0","2021"
"KRYY","8GA9","1.0","2021"
"KGRR","MI86","1.0","2021"
"EPZR","EPMM","1.0","2021"
"KSTP","KDAL","1.0","2021"
"KFRG","KCEU","1.0","2021"
"NY96","NY96","1.0","2021"
"KMLB","KBOW","1.0","2021"
"EGMC","EGSS","1.0","2021"
"KBNA","KLEX","1.0","2021"
"NY58","27NK","1.0","2021"
"KVCB","99AZ","1.0","2021"
"WA67","KYKM","1.0","2021"
"EGPD","EGLK","1.0","2021"
"01FL","KGSO","1.0","2021"
"MGGT","KSAF","1.0","2021"
"KRHP","KEQY","1.0","2021"
"CAP3","CYCD","2.0","2021"
"CYUL","EBBR","2.0","2021"
"LFRO","EDDN","1.0","2021"
"EDDF","PN37","1.0","2021"
"KSNA","16AZ","1.0","2021"
"KLEB","KILG","1.0","2021"
"KNSE","KHSV","1.0","2021"
"4GA0","K9A1","1.0","2021"
"KVNC","KBKV","1.0","2021"
"KAUS","KTYR","1.0","2021"
"KMLB","MYBS","2.0","2021"
"ID25","KOAK","1.0","2021"
"KHEF","KPSM","1.0","2021"
"EKVD","EKBI","1.0","2021"
"UTTT","UUDD","1.0","2021"
"K2W6","02MD","1.0","2021"
"EDDK","CYQQ","1.0","2021"
"KRUQ","KDTS","1.0","2021"
"5AL8","KEDN","1.0","2021"
"CA70","KLAS","1.0","2021"
"KBFI","KSTL","1.0","2021"
"KMKE","KDPA","2.0","2021"
"LFEM","LFOQ","1.0","2021"
"2XS4","TX15","1.0","2021"
"LIED","LIEA","1.0","2021"
"KOSH","KTKV","1.0","2021"
"K26A","KHSV","1.0","2021"
"KORD","VT48","1.0","2021"
"LFPG","DAOL","1.0","2021"
"KHYI","05TA","1.0","2021"
"EDPA","EDNL","1.0","2021"
"0CA4","0CA4","2.0","2021"
"KSRQ","3PS9","1.0","2021"
"KLWM","KPVC","1.0","2021"
"LSZB","LHBP","1.0","2021"
"KPTK","CEB8","1.0","2021"
"1VA9","25NC","1.0","2021"
"KVGC","KBUF","1.0","2021"
"ME41","KLWM","1.0","2021"
"KSQL","KDVO","1.0","2021"
"LBLS","LLBG","1.0","2021"
"KBED","0NK1","1.0","2021"
"1NC5","8NC9","1.0","2021"
"KOXC","82FL","1.0","2021"
"KMOB","KNPA","1.0","2021"
"EDDM","EDHK","1.0","2021"
"XS39","KAPF","1.0","2021"
"53TX","KCRP","1.0","2021"
"KIAH","KNKX","1.0","2021"
"4II2","KEYE","1.0","2021"
"KVDF","KGNV","1.0","2021"
"KISM","KVIS","1.0","2021"
"KMSN","KCOS","1.0","2021"
"KAUS","KBMC","1.0","2021"
"OI84","KMDW","1.0","2021"
"KSGF","4IL3","1.0","2021"
"KCMH","KRSW","36.0","2021"
"KX06","KSRQ","10.0","2021"
"KLGA","KDTW","25.0","2021"
"LFPG","VHHH","2.0","2021"
"KTUS","KLAS","17.0","2021"
"KPSP","KBTF","4.0","2021"
"KSFO","OA16","11.0","2021"
"KDPA","KMDW","6.0","2021"
"KMLB","KTPA","1.0","2021"
"LSME","LSME","52.0","2021"
"RKSI","6AK5","16.0","2021"
"WA22","KNOW","1.0","2021"
"KMCO","KTTN","9.0","2021"
"KSAT","XS39","2.0","2021"
"ZGSZ","ZGSZ","80.0","2021"
"YMTG","YPAD","27.0","2021"
"KSGH","KOSU","3.0","2021"
"KOKC","17OK","1.0","2021"
"LEBL","LIME","2.0","2021"
"KEWR","KORD","39.0","2021"
"KDCA","K2W5","5.0","2021"
"CA89","CA89","40.0","2021"
"KIAD","KBDL","12.0","2021"
"KTEB","KPHL","9.0","2021"
"KBWI","KTEB","18.0","2021"
"LIPZ","EHAM","13.0","2021"
"LEMD","EDDM","15.0","2021"
"KLAX","KLAS","182.0","2021"
"KOAK","KBOS","1.0","2021"
"EKCH","LYBE","2.0","2021"
"KDTW","KCLE","5.0","2021"
"EDDF","CYYZ","22.0","2021"
"KSLC","KOAK","53.0","2021"
"ID27","KSLC","1.0","2021"
"ESSD","ESSD","10.0","2021"
"KTUL","KCOS","1.0","2021"
"VHHH","RJGG","15.0","2021"
"KLAS","KSMO","3.0","2021"
"EDMD","EDDM","2.0","2021"
"KVRB","KJVY","1.0","2021"
"KSFB","KSFB","65.0","2021"
"KONT","KJFK","10.0","2021"
"WN40","KPAE","2.0","2021"
"KBNA","KLAS","25.0","2021"
"WN40","KBFI","2.0","2021"
"KEWR","EDDF","15.0","2021"
"KONT","KOXR","1.0","2021"
"KSBP","KMYF","4.0","2021"
"KHWD","KTRK","5.0","2021"
"KHTO","KHTO","4.0","2021"
"0PN8","KAXQ","1.0","2021"
"KIPJ","KEQY","2.0","2021"
"KSJC","WA08","1.0","2021"
"KPIT","KPWA","1.0","2021"
"SPJC","SPST","29.0","2021"
"K1O3","K1O3","32.0","2021"
"FA37","KLUK","1.0","2021"
"KLGB","KAVX","19.0","2021"
"8TX7","KSFO","3.0","2021"
"KYIP","KARB","1.0","2021"
"KHQZ","KF69","2.0","2021"
"OH35","KLHQ","1.0","2021"
"KEQY","KAPT","1.0","2021"
"KTYS","60CO","1.0","2021"
"KLEB","9CL2","1.0","2021"
"2NC4","8FD2","1.0","2021"
"UUDD","EYSI","8.0","2021"
"EDDV","GMMN","2.0","2021"
"KFXE","FD74","1.0","2021"
"KAFW","KABE","6.0","2021"
"7OH2","KHYI","1.0","2021"
"KPDX","KLAS","57.0","2021"
"KBDU","KBDU","64.0","2021"
"KPIE","KGRR","1.0","2021"
"KF46","KGPM","2.0","2021"
"KMCI","KX39","1.0","2021"
"KJWN","K3DW","1.0","2021"
"KSDL","KCOE","5.0","2021"
"KMGY","KMGY","70.0","2021"
"MS29","K06M","1.0","2021"
"20MO","KFCM","1.0","2021"
"KSDF","KIAD","17.0","2021"
"KCXY","KGAI","2.0","2021"
"KDVT","5TX0","1.0","2021"
"KPTK","KLGB","2.0","2021"
"KBWI","KLNS","12.0","2021"
"KPSP","KHWD","2.0","2021"
"KGCY","KGCY","6.0","2021"
"FD08","KFRG","1.0","2021"
"KTTN","KPGD","1.0","2021"
"KBWI","KPHX","27.0","2021"
"ME74","KMVY","1.0","2021"
"KMKY","21FA","1.0","2021"
"KJYO","KCGS","1.0","2021"
"KNSE","6FL2","1.0","2021"
"NC21","NC21","4.0","2021"
"KLGA","KCMH","24.0","2021"
"46FD","7FL6","2.0","2021"
"KFUL","KL70","4.0","2021"
"KDTW","KMTC","1.0","2021"
"KSTS","KLVK","3.0","2021"
"KAPA","KA50","12.0","2021"
"LFPB","LEMD","4.0","2021"
"EDNY","EDSN","2.0","2021"
"KALN","KSET","4.0","2021"
"KBJC","KMKC","1.0","2021"
"KCRP","KCRP","16.0","2021"
"EDDV","EDDN","2.0","2021"
"4NC6","KAVL","4.0","2021"
"TXKF","KIAD","2.0","2021"
"KMGY","14OH","1.0","2021"
"KAPA","CO18","13.0","2021"
"EKBI","EGGW","1.0","2021"
"KT67","XA07","1.0","2021"
"WA42","KTIW","2.0","2021"
"KSMO","9CA0","1.0","2021"
"LCLK","UMMS","1.0","2021"
"KGLE","2XA4","1.0","2021"
"KMKE","KSGS","1.0","2021"
"KTMB","CYYZ","1.0","2021"
"LTFJ","LYBE","4.0","2021"
"KAUS","32TA","1.0","2021"
"OI49","KOSU","3.0","2021"
"KGSO","KOFP","2.0","2021"
"CAT4","CCS6","1.0","2021"
"KSLC","KABQ","17.0","2021"
"KLZU","AL34","1.0","2021"
"EDBW","EDBW","4.0","2021"
"KDAB","KORL","2.0","2021"
"KHPN","KBDL","4.0","2021"
"KDTO","KFTW","4.0","2021"
"YBMC","YTYH","1.0","2021"
"KCDC","KU42","1.0","2021"
"8NC8","KHNZ","1.0","2021"
"KPSP","KCCR","4.0","2021"
"KOMA","KOAR","1.0","2021"
"24NC","76NC","1.0","2021"
"KCGE","KFME","1.0","2021"
"LIRF","LICR","3.0","2021"
"WMKK","RJBB","5.0","2021"
"64GA","96GA","1.0","2021"
"KPBI","KMTN","4.0","2021"
"KLNS","KMPO","1.0","2021"
"KPJC","7OH5","1.0","2021"
"KDTO","TX32","1.0","2021"
"KUAO","KONP","2.0","2021"
"KPNS","K4R4","2.0","2021"
"KIAD","KTTN","2.0","2021"
"KIND","KEYQ","2.0","2021"
"KHPN","KRIC","1.0","2021"
"KIAG","KHPN","2.0","2021"
"KSYR","KFLL","4.0","2021"
"EHTX","EHHO","2.0","2021"
"EDQN","EDGJ","2.0","2021"
"KBUF","CYOW","1.0","2021"
"KBKF","52CO","1.0","2021"
"KNFG","KBNG","1.0","2021"
"LFPG","LMML","4.0","2021"
"KBFM","FD35","1.0","2021"
"KFAT","KMOD","1.0","2021"
"KTYS","KEDC","1.0","2021"
"KEUG","KEUG","16.0","2021"
"VGZR","WMKK","4.0","2021"
"KDAY","WI81","1.0","2021"
"K14A","K2A1","1.0","2021"
"KCVG","KBWI","1.0","2021"
"KO41","KHWD","2.0","2021"
"46CN","KONT","1.0","2021"
"KBNA","KF69","1.0","2021"
"KSQL","KE16","2.0","2021"
"EGSS","EHEH","2.0","2021"
"ESMI","ESTL","1.0","2021"
"KMDT","6PA3","2.0","2021"
"KLMO","K61B","1.0","2021"
"K9X1","KSEA","1.0","2021"
"LFPB","EBAW","1.0","2021"
"UUMO","UUWW","1.0","2021"
"KZPH","FL74","1.0","2021"
"KRSW","K7L8","2.0","2021"
"KHKY","KMQJ","1.0","2021"
"KROC","KMQS","1.0","2021"
"52FL","KSEF","1.0","2021"
"KAUS","KJKA","1.0","2021"
"KTEB","KBUF","9.0","2021"
"KPWK","KTIX","1.0","2021"
"TA75","0XS6","1.0","2021"
"K11V","KBDU","1.0","2021"
